country,league,home_team,home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_team,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,result,reward
13274,13274,6433,,,,,,,,,,8611,35,,38,44,50,41,34,44,54,1,5.5
13274,13274,8674,44,,44,56,58,42,49,47,53,10235,44,,44,48,62,50,43,43,40,2,0.85
13274,13274,10219,47,,48,66,38,55,29,28,36,10217,38,,47,55,55,44,50,58,52,3,2.4
13274,13274,7788,,,,,,,,,,10219,47,,48,66,38,55,29,28,36,1,0.44
13274,13274,10217,38,,47,55,55,44,50,58,52,8674,44,,44,56,58,42,49,47,53,1,1.15
13274,13274,9791,39,,32,40,42,66,47,43,47,9803,42,,44,49,40,38,47,44,55,1,0.62
13274,13274,9761,58,,53,48,47,46,43,48,50,8593,35,,33,39,52,46,68,65,50,3,3.33
13274,13274,8277,37,,39,52,42,62,42,45,48,8640,54,,45,55,58,55,43,50,48,2,1.9
13274,13274,10235,44,,44,48,62,50,43,43,40,10228,47,,37,48,52,42,46,44,48,1,0.44
13274,13274,8464,46,,41,52,37,57,45,48,53,9908,47,,52,52,54,60,45,49,47,3,2.6
13274,13274,6413,47,,49,50,50,54,46,44,51,6433,,,,,,,,,,1,1.05
13274,13274,8611,35,,38,44,50,41,34,44,54,10229,62,,40,67,48,52,50,65,59,1,0.5
13274,13274,10229,62,,40,67,48,52,50,65,59,6413,47,,49,50,50,54,46,44,51,1,0.5
13274,13274,10228,47,,37,48,52,42,46,44,48,8464,46,,41,52,37,57,45,48,53,3,3.2
13274,13274,8640,54,,45,55,58,55,43,50,48,9803,42,,44,49,40,38,47,44,55,1,0.18
13274,13274,8611,35,,38,44,50,41,34,44,54,10217,38,,47,55,55,44,50,58,52,3,5
13274,13274,10219,47,,48,66,38,55,29,28,36,8593,35,,33,39,52,46,68,65,50,2,0.29
13274,13274,6433,,,,,,,,,,9761,58,,53,48,47,46,43,48,50,1,1
13274,13274,8674,44,,44,56,58,42,49,47,53,8277,37,,39,52,42,62,42,45,48,1,2.3
13274,13274,9791,39,,32,40,42,66,47,43,47,10235,44,,44,48,62,50,43,43,40,2,0.73
13274,13274,9908,47,,52,52,54,60,45,49,47,7788,,,,,,,,,,1,1.2
13274,13274,7788,,,,,,,,,,8674,44,,41,48,64,42,49,47,53,1,2
13274,13274,8464,46,,38,39,55,50,45,48,53,6413,,,,,,,,,,2,1.8
13274,13274,8640,33,,42,40,55,48,43,30,48,6433,,,,,,,,,,1,0.14
13274,13274,9803,55,,52,62,43,54,47,44,50,8277,37,,30,57,42,56,42,54,48,3,2.5
13274,13274,10219,47,,48,42,38,55,41,41,43,10229,46,,36,47,48,52,60,65,59,2,1.1
13274,13274,8593,31,,33,39,64,46,68,65,60,10235,38,,34,60,44,50,43,43,54,1,0.36
13274,13274,10228,67,,53,48,75,39,45,44,48,9791,43,,27,55,58,60,33,43,47,2,4.5
13274,13274,9761,40,,48,48,47,42,43,48,50,10217,38,,44,55,60,44,50,58,62,2,2.25
13274,13274,8611,25,,28,44,68,37,62,68,67,9908,47,,52,52,54,52,45,49,47,1,0.45
13274,13274,9761,58,,53,48,47,46,43,48,50,9908,47,,52,52,54,60,45,49,47,3,2.6
13274,13274,7788,,,,,,,,,,10229,62,,40,67,48,52,50,65,59,3,2.5
13274,13274,8464,46,,41,52,37,57,45,48,53,9791,39,,32,40,42,66,47,43,47,2,2.2
13274,13274,8640,54,,45,55,58,55,43,50,48,8674,44,,44,56,58,42,49,47,53,2,9
13274,13274,8277,37,,39,52,42,62,42,45,48,10228,47,,37,48,52,42,46,44,48,3,3.33
13274,13274,10217,38,,47,55,55,44,50,58,52,6413,47,,49,50,50,54,46,44,51,3,2.8
13274,13274,8593,35,,33,39,52,46,68,65,50,8611,35,,38,44,50,41,34,44,54,1,0.85
13274,13274,10235,44,,44,48,62,50,43,43,40,6433,,,,,,,,,,1,0.25
13274,13274,9803,42,,44,49,40,38,47,44,55,10219,47,,48,66,38,55,29,28,36,2,3.33
13274,13274,6413,47,,49,50,50,54,46,44,51,8674,44,,44,56,58,42,49,47,53,2,1.75
13274,13274,10228,47,,37,48,52,42,46,44,48,8640,54,,45,55,58,55,43,50,48,1,3
13274,13274,9761,58,,53,48,47,46,43,48,50,8611,35,,38,44,50,41,34,44,54,2,0.57
13274,13274,8464,46,,41,52,37,57,45,48,53,7788,,,,,,,,,,3,2.5
13274,13274,10217,38,,47,55,55,44,50,58,52,9908,47,,52,52,54,60,45,49,47,1,0.95
13274,13274,10235,44,,44,48,62,50,43,43,40,10219,47,,48,66,38,55,29,28,36,1,0.13
13274,13274,9803,42,,44,49,40,38,47,44,55,10229,62,,40,67,48,52,50,65,59,3,2.6
13274,13274,9791,39,,32,40,42,66,47,43,47,6433,,,,,,,,,,2,3.2
13274,13274,8277,37,,39,52,42,62,42,45,48,8593,35,,33,39,52,46,68,65,50,3,2.6
13274,13274,8674,44,,44,56,58,42,49,47,53,9761,58,,53,48,47,46,43,48,50,1,0.67
13274,13274,10229,62,,40,67,48,52,50,65,59,8464,46,,41,52,37,57,45,48,53,3,2.75
13274,13274,7788,,,,,,,,,,8277,37,,39,52,42,62,42,45,48,1,2.4
13274,13274,6433,,,,,,,,,,10228,47,,37,48,52,42,46,44,48,2,1.38
13274,13274,8611,35,,38,44,50,41,34,44,54,9803,42,,44,49,40,38,47,44,55,1,0.18
13274,13274,8593,35,,33,39,52,46,68,65,50,10217,38,,47,55,55,44,50,58,52,1,0.2
13274,13274,8640,54,,45,55,58,55,43,50,48,10235,44,,44,48,62,50,43,43,40,2,2.25
13274,13274,9908,47,,52,52,54,60,45,49,47,9791,39,,32,40,42,66,47,43,47,1,1.1
13274,13274,10219,47,,48,66,38,55,29,28,36,6413,47,,49,50,50,54,46,44,51,3,2.5
13274,13274,9791,39,,32,40,42,66,47,43,47,8593,35,,33,39,52,46,68,65,50,3,3
13274,13274,8277,37,,39,52,42,62,42,45,48,6433,,,,,,,,,,3,4.25
13274,13274,10217,38,,47,55,55,44,50,58,52,10229,62,,40,67,48,52,50,65,59,1,1.6
13274,13274,10235,44,,44,48,62,50,43,43,40,7788,,,,,,,,,,1,0.2
13274,13274,10228,47,,37,48,52,42,46,44,48,9908,47,,52,52,54,60,45,49,47,1,0.5
13274,13274,9761,58,,53,48,47,46,43,48,50,10219,47,,48,66,38,55,29,28,36,3,2.6
13274,13274,8464,46,,41,52,37,57,45,48,53,8611,35,,38,44,50,41,34,44,54,2,0.65
13274,13274,6413,47,,49,50,50,54,46,44,51,8640,54,,45,55,58,55,43,50,48,2,0.65
13274,13274,9803,42,,44,49,40,38,47,44,55,8674,44,,44,56,58,42,49,47,53,2,1.8
13274,13274,8593,35,,33,39,52,46,68,65,50,8464,46,,41,52,37,57,45,48,53,3,5
13274,13274,10229,62,,40,67,48,52,50,65,59,10235,44,,44,48,62,50,43,43,40,3,2.75
13274,13274,7788,,,,,,,,,,10217,38,,47,55,55,44,50,58,52,2,2.6
13274,13274,6433,,,,,,,,,,9803,42,,44,49,40,38,47,44,55,2,1.45
13274,13274,8674,44,,44,56,58,42,49,47,53,9791,39,,32,40,42,66,47,43,47,1,0.73
13274,13274,8640,54,,45,55,58,55,43,50,48,9761,58,,53,48,47,46,43,48,50,1,0.17
13274,13274,8611,35,,38,44,50,41,34,44,54,6413,47,,49,50,50,54,46,44,51,3,5
13274,13274,9908,47,,52,52,54,60,45,49,47,8277,37,,39,52,42,62,42,45,48,1,2.5
13274,13274,10219,47,,48,66,38,55,29,28,36,10228,47,,37,48,52,42,46,44,48,2,1
13274,13274,10228,67,,53,48,75,39,45,44,48,8593,31,,33,39,64,46,68,65,60,3,3.33
13274,13274,10217,38,,44,55,60,44,50,58,62,9803,55,,52,62,43,54,47,44,50,2,2.5
13274,13274,9791,43,,27,55,58,60,33,43,47,8640,33,,42,40,55,48,43,30,48,3,3.5
13274,13274,8464,46,,38,39,55,50,45,48,53,10219,47,,48,42,38,55,41,41,43,3,2.4
13274,13274,6413,,,,,,,,,,7788,,,,,,,,,,1,0.53
13274,13274,10235,38,,34,60,44,50,43,43,54,9761,40,,48,48,47,42,43,48,50,1,0.29
13274,13274,6433,,,,,,,,,,8674,44,,41,48,64,42,49,47,53,3,2.5
13274,13274,9908,47,,52,52,54,52,45,49,47,10229,46,,36,47,48,52,60,65,59,1,2.5
13274,13274,8277,37,,30,57,42,56,42,54,48,8611,25,,28,44,68,37,62,68,67,1,2
13274,13274,9761,40,,48,48,47,42,43,48,50,8464,46,,38,39,55,50,45,48,53,3,2.5
13274,13274,9791,43,,27,55,58,60,33,43,47,10217,38,,44,55,60,44,50,58,62,1,0.73
13274,13274,8640,33,,42,40,55,48,43,30,48,7788,,,,,,,,,,3,7
13274,13274,8611,25,,28,44,68,37,62,68,67,10228,67,,53,48,75,39,45,44,48,3,3.5
13274,13274,10219,47,,48,42,38,55,41,41,43,6433,,,,,,,,,,2,3.33
13274,13274,10229,46,,36,47,48,52,60,65,59,8277,37,,30,57,42,56,42,54,48,3,2.75
13274,13274,10235,38,,34,60,44,50,43,43,54,9803,55,,52,62,43,54,47,44,50,1,0.4
13274,13274,8674,44,,41,48,64,42,49,47,53,8593,31,,33,39,64,46,68,65,60,3,3.33
13274,13274,6413,,,,,,,,,,9908,47,,52,52,54,52,45,49,47,3,2.75
13274,13274,10217,38,,47,55,55,44,50,58,52,8277,37,,39,52,42,62,42,45,48,1,3
13274,13274,8593,31,,33,39,64,46,68,65,60,6413,,,,,,,,,,1,0.36
13274,13274,7788,,,,,,,,,,9791,43,,27,55,58,60,33,43,47,1,1.25
13274,13274,9803,55,,52,62,43,54,47,44,50,9761,40,,48,48,47,42,43,48,50,2,3.5
13274,13274,8611,25,,28,44,68,37,62,68,67,8640,33,,42,40,55,48,43,30,48,3,2.5
13274,13274,10229,46,,36,47,48,52,60,65,59,6433,,,,,,,,,,1,0.36
13274,13274,10228,67,,53,48,75,39,45,44,48,8674,44,,41,48,64,42,49,47,53,1,0.83
13274,13274,8464,46,,38,39,55,50,45,48,53,10235,38,,34,60,44,50,43,43,54,3,2.75
13274,13274,9908,47,,52,52,54,52,45,49,47,10219,47,,48,42,38,55,41,41,43,1,0.8
13274,13274,6433,,,,,,,,,,7788,,,,,,,,,,3,2.6
13274,13274,10217,38,,47,55,55,44,50,58,52,8464,46,,41,52,37,57,45,48,53,3,2.5
13274,13274,8674,44,,44,56,58,42,49,47,53,10219,47,,48,66,38,55,29,28,36,1,0.73
13274,13274,9791,39,,32,40,42,66,47,43,47,8611,35,,38,44,50,41,34,44,54,2,0.67
13274,13274,9803,42,,44,49,40,38,47,44,55,10228,47,,37,48,52,42,46,44,48,3,2.5
13274,13274,10235,44,,44,48,62,50,43,43,40,9908,47,,52,52,54,60,45,49,47,1,0.33
13274,13274,9761,58,,53,48,47,46,43,48,50,10229,62,,40,67,48,52,50,65,59,1,2.4
13274,13274,8640,54,,45,55,58,55,43,50,48,8593,35,,33,39,52,46,68,65,50,1,1.05
13274,13274,8277,37,,39,52,42,62,42,45,48,6413,47,,49,50,50,54,46,44,51,1,0.95
13274,13274,8593,35,,33,39,52,46,68,65,50,6433,,,,,,,,,,1,0.22
13274,13274,10229,62,,40,67,48,52,50,65,59,8640,54,,45,55,58,55,43,50,48,1,2.75
13274,13274,6413,47,,49,50,50,54,46,44,51,9761,58,,53,48,47,46,43,48,50,3,2.75
13274,13274,9908,47,,52,52,54,60,45,49,47,9803,42,,44,49,40,38,47,44,55,3,2.6
13274,13274,10219,47,,48,66,38,55,29,28,36,9791,39,,32,40,42,66,47,43,47,2,2.25
13274,13274,10235,44,,44,48,62,50,43,43,40,10217,38,,47,55,55,44,50,58,52,1,0.29
13274,13274,10228,47,,37,48,52,42,46,44,48,7788,,,,,,,,,,1,0.67
13274,13274,8464,46,,41,52,37,57,45,48,53,8277,37,,39,52,42,62,42,45,48,2,1.05
13274,13274,8611,35,,38,44,50,41,34,44,54,8674,44,,44,56,58,42,49,47,53,1,0.33
13274,13274,7788,,,,,,,,,,8611,35,,38,44,50,41,34,44,54,2,0.62
13274,13274,10217,38,,47,55,55,44,50,58,52,10228,47,,37,48,52,42,46,44,48,3,2.6
13274,13274,6433,,,,,,,,,,8464,46,,41,52,37,57,45,48,53,1,1.05
13274,13274,9761,58,,53,48,47,46,43,48,50,9791,39,,32,40,42,66,47,43,47,1,1.05
13274,13274,9803,42,,44,49,40,38,47,44,55,6413,47,,49,50,50,54,46,44,51,3,2.3
13274,13274,8593,35,,33,39,52,46,68,65,50,9908,47,,52,52,54,60,45,49,47,1,0.29
13274,13274,8674,44,,44,56,58,42,49,47,53,10229,62,,40,67,48,52,50,65,59,1,1.75
13274,13274,8640,54,,45,55,58,55,43,50,48,10219,47,,48,66,38,55,29,28,36,1,0.17
13274,13274,8277,37,,39,52,42,62,42,45,48,10235,44,,44,48,62,50,43,43,40,2,1.5
13274,13274,6413,47,,49,50,50,54,46,44,51,9908,47,,52,52,54,60,45,49,47,1,0.95
13274,13274,10228,47,,37,48,52,42,46,44,48,6631,,,,,,,,,,2,5.5
13274,13274,7788,,,,,,,,,,8611,35,,38,44,50,41,34,44,54,3,2.75
13274,13274,9761,58,,53,48,47,46,43,48,50,10218,47,,52,63,45,37,23,30,32,3,2.5
13274,13274,9791,39,,32,40,42,66,47,43,47,10229,62,,40,67,48,52,50,65,59,2,1.7
13274,13274,10217,38,,47,55,55,44,50,58,52,10235,44,,44,48,62,50,43,43,40,2,0.75
13274,13274,6433,,,,,,,,,,8674,44,,44,56,58,42,49,47,53,2,1.6
13274,13274,8593,35,,33,39,52,46,68,65,50,8277,37,,39,52,42,62,42,45,48,1,0.5
13274,13274,8525,48,,55,48,53,46,43,35,47,8640,54,,45,55,58,55,43,50,48,2,0.57
13274,13274,10217,58,47,55,55,52,44,57,50,52,6631,,,,,,,,,,1,0.57
13274,13274,8277,53,55,32,53,54,56,42,54,62,9761,46,44,54,32,42,42,43,39,50,3,4
13274,13274,9791,46,55,32,48,58,59,60,62,47,8525,48,,55,48,53,46,43,35,47,2,2.25
13274,13274,8593,40,40,30,51,55,39,64,53,64,6433,55,47,42,37,42,53,43,47,51,1,0.22
13274,13274,7788,45,39,42,46,56,57,42,49,47,10235,54,40,60,48,67,50,43,43,40,2,1.1
13274,13274,9908,50,50,52,55,49,52,45,49,47,8640,67,35,40,53,53,55,50,62,55,2,0.7
13274,13274,10229,52,38,46,60,56,52,50,61,55,8674,48,42,38,57,59,45,49,47,53,3,2.8
13274,13274,10218,47,,52,63,45,37,23,30,32,8611,38,39,34,63,65,37,44,41,55,1,4
13274,13274,6413,57,41,39,57,50,54,58,60,63,10228,53,48,46,65,43,46,46,44,48,3,2.6
13274,13274,6433,55,47,42,37,42,53,43,47,51,9791,46,55,32,48,58,59,60,62,47,2,2.2
13274,13274,8593,40,40,30,51,55,39,64,53,64,6631,,,,,,,,,,1,0.14
13274,13274,10235,54,40,60,48,67,50,43,43,40,6413,57,41,39,57,50,54,58,60,63,1,0.36
13274,13274,8611,38,39,34,63,65,37,44,41,55,10228,53,48,46,65,43,46,46,44,48,1,0.53
13274,13274,8640,67,35,40,53,53,55,50,62,55,10217,58,47,55,55,52,44,57,50,52,1,0.22
13274,13274,9908,50,50,52,55,49,52,45,49,47,8277,53,55,32,53,54,56,42,54,62,1,2.5
13274,13274,8525,48,,55,48,53,46,43,35,47,7788,45,39,42,46,56,57,42,49,47,3,2.5
13274,13274,8674,48,42,38,57,59,45,49,47,53,9761,46,44,54,32,42,42,43,39,50,1,0.67
13274,13274,10229,52,38,46,60,56,52,50,61,55,10218,47,,52,63,45,37,23,30,32,3,3.5
13274,13274,10218,47,,52,63,45,37,23,30,32,9908,50,50,52,55,49,52,45,49,47,3,2.6
13274,13274,10217,58,47,55,55,52,44,57,50,52,8525,48,,55,48,53,46,43,35,47,1,1.1
13274,13274,10228,53,48,46,65,43,46,46,44,48,6433,55,47,42,37,42,53,43,47,51,3,3.5
13274,13274,9761,46,44,54,32,42,42,43,39,50,10229,52,38,46,60,56,52,50,61,55,2,1.38
13274,13274,7788,45,39,42,46,56,57,42,49,47,8593,40,40,30,51,55,39,64,53,64,2,0.95
13274,13274,6631,,,,,,,,,,8611,38,39,34,63,65,37,44,41,55,2,0.45
13274,13274,6413,57,41,39,57,50,54,58,60,63,8674,48,42,38,57,59,45,49,47,53,1,1
13274,13274,8277,53,55,32,53,54,56,42,54,62,10235,54,40,60,48,67,50,43,43,40,3,2.8
13274,13274,9791,46,55,32,48,58,59,60,62,47,8640,67,35,40,53,53,55,50,62,55,2,0.65
13274,13274,10235,54,40,60,48,67,50,43,43,40,6631,,,,,,,,,,1,0.17
13274,13274,10229,52,38,46,60,56,52,50,61,55,8277,53,55,32,53,54,56,42,54,62,1,1.5
13274,13274,6433,55,47,42,37,42,53,43,47,51,9761,46,44,54,32,42,42,43,39,50,1,1
13274,13274,8525,48,,55,48,53,46,43,35,47,10218,47,,52,63,45,37,23,30,32,3,3
13274,13274,8593,40,40,30,51,55,39,64,53,64,10228,53,48,46,65,43,46,46,44,48,1,0.36
13274,13274,8674,48,42,38,57,59,45,49,47,53,8640,67,35,40,53,53,55,50,62,55,3,2.75
13274,13274,6413,57,41,39,57,50,54,58,60,63,8611,38,39,34,63,65,37,44,41,55,2,1.05
13274,13274,9791,46,55,32,48,58,59,60,62,47,10217,58,47,55,55,52,44,57,50,52,1,0.95
13274,13274,9908,50,50,52,55,49,52,45,49,47,7788,45,39,42,46,56,57,42,49,47,2,1.8
13274,13274,6631,,,,,,,,,,8525,48,,55,48,53,46,43,35,47,2,1.1
13274,13274,10228,53,48,46,65,43,46,46,44,48,9791,46,55,32,48,58,59,60,62,47,2,3.75
13274,13274,9761,46,44,54,32,42,42,43,39,50,9908,50,50,52,55,49,52,45,49,47,2,1.9
13274,13274,8277,53,55,32,53,54,56,42,54,62,6433,55,47,42,37,42,53,43,47,51,3,5
13274,13274,7788,45,39,42,46,56,57,42,49,47,10229,52,38,46,60,56,52,50,61,55,2,2.2
13274,13274,10217,58,47,55,55,52,44,57,50,52,8593,40,40,30,51,55,39,64,53,64,3,3.2
13274,13274,10218,47,,52,63,45,37,23,30,32,6413,57,41,39,57,50,54,58,60,63,2,1.5
13274,13274,8611,38,39,34,63,65,37,44,41,55,8674,48,42,38,57,59,45,49,47,53,2,7
13274,13274,8640,67,35,40,53,53,55,50,62,55,10235,54,40,60,48,67,50,43,43,40,1,0.75
13274,13274,10229,52,38,46,60,56,52,50,61,55,6433,55,47,42,37,42,53,43,47,51,1,0.38
13274,13274,10218,47,,52,63,45,37,23,30,32,10235,54,40,60,48,67,50,43,43,40,2,0.33
13274,13274,7788,45,39,42,46,56,57,42,49,47,9761,46,44,54,32,42,42,43,39,50,2,6
13274,13274,6631,,,,,,,,,,8640,67,35,40,53,53,55,50,62,55,2,0.25
13274,13274,8593,40,40,30,51,55,39,64,53,64,8525,48,,55,48,53,46,43,35,47,1,0.25
13274,13274,6413,57,41,39,57,50,54,58,60,63,10217,58,47,55,55,52,44,57,50,52,1,0.67
13274,13274,9908,50,50,52,55,49,52,45,49,47,9791,46,55,32,48,58,59,60,62,47,2,2.3
13274,13274,8674,48,42,38,57,59,45,49,47,53,10228,53,48,46,65,43,46,46,44,48,3,2.5
13274,13274,8277,53,55,32,53,54,56,42,54,62,8611,38,39,34,63,65,37,44,41,55,3,2.6
13274,13274,9791,46,55,32,48,58,59,60,62,47,6631,,,,,,,,,,3,4.75
13274,13274,9761,46,44,54,32,42,42,43,39,50,10228,53,48,46,65,43,46,46,44,48,2,1.2
13274,13274,10217,58,47,55,55,52,44,57,50,52,10218,47,,52,63,45,37,23,30,32,3,3
13274,13274,10235,54,40,60,48,67,50,43,43,40,10229,52,38,46,60,56,52,50,61,55,3,3.75
13274,13274,6433,55,47,42,37,42,53,43,47,51,7788,45,39,42,46,56,57,42,49,47,2,1.38
13274,13274,8593,40,40,30,51,55,39,64,53,64,9908,50,50,52,55,49,52,45,49,47,1,0.25
13274,13274,8640,67,35,40,53,53,55,50,62,55,8611,38,39,34,63,65,37,44,41,55,1,0.53
13274,13274,8674,48,42,38,57,59,45,49,47,53,8277,53,55,32,53,54,56,42,54,62,3,2.6
13274,13274,8525,48,,55,48,53,46,43,35,47,6413,57,41,39,57,50,54,58,60,63,2,2.1
13274,13274,10228,53,48,46,65,43,46,46,44,48,10217,58,47,55,55,52,44,57,50,52,3,3.2
13274,13274,7788,45,39,42,46,56,57,42,49,47,6413,57,41,39,57,50,54,58,60,63,1,1.05
13274,13274,6631,,,,,,,,,,8674,48,42,38,57,59,45,49,47,53,3,2.6
13274,13274,8640,67,35,40,53,53,55,50,62,55,6433,55,47,42,37,42,53,43,47,51,1,0.13
13274,13274,10229,52,38,46,60,56,52,50,61,55,9908,50,50,52,55,49,52,45,49,47,2,4
13274,13274,8277,53,55,32,53,54,56,42,54,62,9791,46,55,32,48,58,59,60,62,47,1,0.33
13274,13274,9761,46,44,54,32,42,42,43,39,50,10235,54,40,60,48,67,50,43,43,40,2,0.33
13274,13274,10218,47,,52,63,45,37,23,30,32,8593,40,40,30,51,55,39,64,53,64,2,0.36
13274,13274,8611,38,39,34,63,65,37,44,41,55,8525,48,,55,48,53,46,43,35,47,1,0.4
13274,13274,8593,40,40,30,51,55,39,64,53,64,8674,48,42,38,57,59,45,49,47,53,1,0.3
13274,13274,6413,57,41,39,57,50,54,58,60,63,9761,46,44,54,32,42,42,43,39,50,1,0.44
13274,13274,10229,52,38,46,60,56,52,50,61,55,6631,,,,,,,,,,1,0.29
13274,13274,10217,58,47,55,55,52,44,57,50,52,7788,45,39,42,46,56,57,42,49,47,3,2.5
13274,13274,8277,53,55,32,53,54,56,42,54,62,8640,67,35,40,53,53,55,50,62,55,2,1.15
13274,13274,8525,48,,55,48,53,46,43,35,47,6433,55,47,42,37,42,53,43,47,51,1,0.62
13274,13274,9908,50,50,52,55,49,52,45,49,47,10228,53,48,46,65,43,46,46,44,48,2,1.7
13274,13274,10235,54,40,60,48,67,50,43,43,40,8611,38,39,34,63,65,37,44,41,55,1,0.67
13274,13274,9791,46,55,32,48,58,59,60,62,47,10218,47,,52,63,45,37,23,30,32,2,3.2
13274,13274,8611,38,39,34,63,65,37,44,41,55,9791,46,55,32,48,58,59,60,62,47,1,0.36
13274,13274,7788,45,39,42,46,56,57,42,49,47,8640,67,35,40,53,53,55,50,62,55,2,0.6
13274,13274,6631,,,,,,,,,,10218,47,,52,63,45,37,23,30,32,1,1.5
13274,13274,6413,57,41,39,57,50,54,58,60,63,10229,52,38,46,60,56,52,50,61,55,3,2.5
13274,13274,10228,53,48,46,65,43,46,46,44,48,8277,53,55,32,53,54,56,42,54,62,1,1.38
13274,13274,8593,40,40,30,51,55,39,64,53,64,10235,54,40,60,48,67,50,43,43,40,3,2.5
13274,13274,9761,46,44,54,32,42,42,43,39,50,8525,48,,55,48,53,46,43,35,47,3,2.5
13274,13274,8674,48,42,38,57,59,45,49,47,53,9908,50,50,52,55,49,52,45,49,47,3,2.6
13274,13274,6433,55,47,42,37,42,53,43,47,51,10217,58,47,55,55,52,44,57,50,52,1,1.3
13274,13274,10235,44,,44,48,62,50,43,43,40,10228,47,,37,48,52,42,46,44,48,3,3.5
13274,13274,8640,54,,45,55,58,55,43,50,48,9761,58,,53,48,47,46,43,48,50,1,0.18
13274,13274,6631,,,,,,,,,,6413,47,,49,50,50,54,46,44,51,2,1.6
13274,13274,8611,35,,38,44,50,41,34,44,54,10217,38,,47,55,55,44,50,58,52,3,4
13274,13274,8277,37,,39,52,42,62,42,45,48,7788,,,,,,,,,,3,3.33
13274,13274,10229,62,,40,67,48,52,50,65,59,8593,35,,33,39,52,46,68,65,50,2,1.25
13274,13274,9908,47,,52,52,54,60,45,49,47,8525,48,,55,48,53,46,43,35,47,1,0.85
13274,13274,10218,47,,52,63,45,37,23,30,32,6433,,,,,,,,,,1,1.2
13274,13274,8674,44,,44,56,58,42,49,47,53,9791,39,,32,40,42,66,47,43,47,1,0.67
13274,13274,8674,48,42,38,57,59,45,49,47,53,6433,55,47,42,37,42,53,43,47,51,1,0.62
13274,13274,8640,67,35,40,53,53,55,50,62,55,8525,48,,55,48,53,46,43,35,47,1,0.17
13274,13274,6631,,,,,,,,,,10228,53,48,46,65,43,46,46,44,48,3,3.2
13274,13274,10218,47,,52,63,45,37,23,30,32,9761,46,44,54,32,42,42,43,39,50,3,2.8
13274,13274,8611,38,39,34,63,65,37,44,41,55,7788,45,39,42,46,56,57,42,49,47,1,0.44
13274,13274,10235,54,40,60,48,67,50,43,43,40,10217,58,47,55,55,52,44,57,50,52,1,0.2
13274,13274,9908,50,50,52,55,49,52,45,49,47,6413,57,41,39,57,50,54,58,60,63,2,2.25
13274,13274,8277,53,55,32,53,54,56,42,54,62,8593,40,40,30,51,55,39,64,53,64,1,1.5
13274,13274,10229,52,38,46,60,56,52,50,61,55,9791,46,55,32,48,58,59,60,62,47,1,0.62
13274,13274,6433,55,47,42,37,42,53,43,47,51,10218,47,,52,63,45,37,23,30,32,3,2.6
13274,13274,9761,46,44,54,32,42,42,43,39,50,8640,67,35,40,53,53,55,50,62,55,2,0.25
13274,13274,10228,53,48,46,65,43,46,46,44,48,10235,54,40,60,48,67,50,43,43,40,1,2.75
13274,13274,8525,48,,55,48,53,46,43,35,47,9908,50,50,52,55,49,52,45,49,47,1,0.91
13274,13274,6413,57,41,39,57,50,54,58,60,63,6631,,,,,,,,,,1,0.33
13274,13274,7788,45,39,42,46,56,57,42,49,47,8277,53,55,32,53,54,56,42,54,62,2,1.3
13274,13274,10217,58,47,55,55,52,44,57,50,52,8611,38,39,34,63,65,37,44,41,55,1,2.6
13274,13274,9791,46,55,32,48,58,59,60,62,47,8674,48,42,38,57,59,45,49,47,53,3,2.6
13274,13274,8593,40,40,30,51,55,39,64,53,64,10229,52,38,46,60,56,52,50,61,55,2,5
13274,13274,6631,,,,,,,,,,10217,58,47,55,55,52,44,57,50,52,3,2.4
13274,13274,8611,38,39,34,63,65,37,44,41,55,10218,47,,52,63,45,37,23,30,32,2,7
13274,13274,10228,53,48,46,65,43,46,46,44,48,6413,57,41,39,57,50,54,58,60,63,1,1
13274,13274,9761,46,44,54,32,42,42,43,39,50,8277,53,55,32,53,54,56,42,54,62,2,0.65
13274,13274,8640,67,35,40,53,53,55,50,62,55,9908,50,50,52,55,49,52,45,49,47,1,0.22
13274,13274,10235,54,40,60,48,67,50,43,43,40,7788,45,39,42,46,56,57,42,49,47,1,0.29
13274,13274,8525,48,,55,48,53,46,43,35,47,9791,46,55,32,48,58,59,60,62,47,1,0.85
13274,13274,6433,55,47,42,37,42,53,43,47,51,8593,40,40,30,51,55,39,64,53,64,2,0.57
13274,13274,8674,48,42,38,57,59,45,49,47,53,10229,52,38,46,60,56,52,50,61,55,2,1.88
13274,13274,10229,52,38,46,60,56,52,50,61,55,8640,67,35,40,53,53,55,50,62,55,2,0.91
13274,13274,9791,46,55,32,48,58,59,60,62,47,10235,54,40,60,48,67,50,43,43,40,1,4.5
13274,13274,10218,47,,52,63,45,37,23,30,32,8674,48,42,38,57,59,45,49,47,53,3,2.4
13274,13274,8277,53,55,32,53,54,56,42,54,62,8525,48,,55,48,53,46,43,35,47,1,0.5
13274,13274,10217,58,47,55,55,52,44,57,50,52,9761,46,44,54,32,42,42,43,39,50,1,0.65
